rxn_id,C,D,CT,DT
R_FUCACGALFUCGALACGLCGALGLUSIDEtg,0.0,0.0,0.0,0.0
R_FUCACNGAL14ACGLCGALGLUSIDEte,0.0,0.0,0.0,0.0
R_FUCACNGAL14ACGLCGALGLUSIDEtg,0.0,0.0,0.0,0.0
R_FUCACNGALACGLCGALGLUSIDEte,0.0,0.0,0.0,0.0
R_FUCACNGALACGLCGALGLUSIDEtg,0.0,0.0,0.0,0.0
R_FUCFUC12GAL14ACGLCGALGLUSIDEte,0.0,0.0,0.0,0.0
R_FUCFUC12GAL14ACGLCGALGLUSIDEtg,0.0,0.0,0.0,0.0
R_FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte,0.0,0.0,0.0,0.0
R_FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg,0.0,0.0,0.0,0.0
R_FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte,0.0,0.0,0.0,0.0
R_FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg,0.0,0.0,0.0,0.0
R_FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte,0.0,0.0,0.0,0.0
R_FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0,0.0,0.0,0.0
R_FUCFUCGALACGLCGALGLUSIDEte,0.0,0.0,0.0,0.0
R_FUCFUCGALACGLCGALGLUSIDEtg,0.0,0.0,0.0,0.0
R_FUCGAL14ACGLCGALGLUSIDEte,0.0,0.0,0.0,0.0
R_FUCGAL14ACGLCGALGLUSIDEtg,0.0,0.0,0.0,0.0
R_FUCGALFUCGALACGLCGALGLUSIDEte,0.0,0.0,0.0,0.0
R_FUCGALFUCGALACGLCGALGLUSIDEtg,0.0,0.0,0.0,0.0
R_FUCGALGBSIDEte,0.0,0.0,0.0,0.0
R_FUCGALGBSIDEtg,0.0,0.0,0.0,0.0
R_FUCtly,0.0,0.0,0.0,0.0
R_FUMSO3tm,0.0,0.0,0.0,0.0
R_FUMSO4tm,0.0,0.0,0.0,0.0
R_FUMtm,1.9091496742670921,3.9702604066438809,0.0,0.0
R_FUMTSULtm,0.0,0.0,0.0,0.0
R_G1M6MASNB1terg,0.0,0.0,0.0,0.0
R_G1M7MASNBterg,0.0,0.0,0.0,0.0
R_G1M7MASNCterg,0.0,0.0,0.0,0.0
R_G1M8MASNterg,0.0,0.0,0.0,0.0
R_G2M8MASNterg,0.0,0.0,0.0,0.0
R_G3M8MASNterg,0.0,0.0,0.0,0.0
R_G3PD2m,0.0,7.4951000000000088,0.0,0.0
R_G6Pter,0.0,28.790432580327977,3.0000000001855565,4.2333336205098462
R_GABAVESSEC,0.0,0.0,0.0,0.0
R_GACPAILter,0.0,0.0,0.0,0.0
R_GALACGLCGALGBSIDEte,0.0,0.0,0.0,0.0
R_GALACGLCGALGBSIDEtg,0.0,0.0,0.0,0.0
R_GALFUC12GAL14ACGLCGALGLUSIDEte,0.0,0.0,0.0,0.0
R_GALFUC12GAL14ACGLCGALGLUSIDEtg,0.0,0.0,0.0,0.0
R_GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,0.0,0.0,0.0,0.0
R_GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0,0.0,0.0,0.0
R_GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte,0.0,0.0,0.0,0.0
R_GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0,0.0,0.0,0.0
R_GALGALGALTHCRMte,0.0,0.0,0.0,0.0
R_GALGALGALTHCRMtg,0.0,0.0,0.0,0.0
R_GALGLUSIDEtg,0.0,0.0,0.0,0.0
R_GALGLUSIDEtl,0.0,0.0,0.0,0.0
R_GALSIDEtg,0.0,0.0,0.0,0.0
R_GALSIDEtl,0.0,0.0,0.0,0.0
R_GALt1r,6.3068,5.2607300140152295,7.6683000000000003,4.4354663794847093
R_GALt2_2,0.0,-1.7590300618652146,-1.6547999999999901,0.0
R_GALt4,-6.3068,-3.5016999469952186,-6.0135000000000103,-4.4354663794847093
R_GALtly,0.0,0.0,0.0,0.0
R_GAMt1r,0.0,0.0,0.0,0.0
R_GBSIDEte,0.0,0.0,0.0,0.0
R_GBSIDEtl,0.0,0.0,0.0,0.0
R_GCHOLAt,0.0,0.0,0.0,0.0
R_GCHOLAt2,0.0,0.0,0.0,13.087500000000061
R_GCHOLAt3,0.0,0.0,0.0,0.0
R_GCHOLAte,0.0,0.0,0.0,-13.087500000000061
R_GCHOLAtx,0.0,0.0,0.0,0.0
R_GD1B2te,0.0,0.0,0.0,0.0
R_GD1B2tg,0.0,0.0,0.0,0.0
R_GD1Cte,0.0,0.0,0.0,0.0
R_GD1Ctg,0.0,0.0,0.0,0.0
R_GDPFUCtg,0.0,1.0022262028506636e-06,0.0,0.0
R_GDPtg,0.0,-1.0022262028506636e-06,0.0,0.0
R_GGLUCT,0.0,0.0,0.0,0.0
R_GLACter,0.0,0.0,0.0,0.0
R_GLCMter,0.0,0.0,0.0,0.0
R_GLCt2_2,0.0,0.0,0.0,0.0
R_GLCt4,6.9465000000000003,10.000000005154796,7.198800000000003,8.7306336205152935
R_GLCter,0.0,0.0,0.0,0.0
R_GLCtg,0.0,0.0,0.0,0.0
R_GLCtly,0.0,0.0,0.0,0.0
R_GLCURter,11.817600000000001,50.762798079785071,12.19200000000005,12.151899999996411
R_GLCURtly,0.0,0.0,0.0,0.0
R_GLNALANaEx,0.0,0.0,0.0,0.91907311976604245
R_GLNASNNaEx,0.0,0.0,0.0,0.0
R_GLNCYSNaEx,0.0,0.0,0.0,0.0
R_GLNSERNaEx,0.0,0.0,0.0,0.0
R_GLNt4,7.1151,5.2053497781805707,0.0,0.0
R_GLNTHRNaEx,0.0,0.0,0.0,4.7870268802339577
R_GLNtm,0.0,0.0,0.0,0.0
R_GLNtN1,0.0,-2.4776497781805902,0.0,0.0
R_GLUt2m,0.0,0.0,0.0,0.0
R_GLUt6,3.0831500000000007,3.1027499867853257,3.1372,3.8332000000000037
R_GLUt7l,0.0,0.0,0.0,0.0
R_GLUtr,0.0,0.0,0.0,0.0
R_GLUVESSEC,0.0,0.0,0.0,0.0
R_GLXtm,0.0,0.0,0.0,2.8264668373113082
R_GLXtp,0.0,-7.1865996770907534,0.0,-9.6354004579271013
R_GLYBt4_2_r,0.0,0.0,0.0,0.0
R_GLYBtm,0.0,0.0,0.0,0.0
R_GLYCLTtp,0.0,7.1865996770907534,0.0,9.6354004579271013
R_GLYC_St,0.0,0.0,0.0,0.0
R_GLYCtm,0.0,0.0,0.0,0.0
R_GLYt2r,0.0,-5.1565000000000003,-0.98014999493956489,0.0
R_GLYt2rL,0.0,0.0,0.0,0.0
R_GLYt4,8.6780000000000026,7.2999002249276694,0.0,5.2699000000000069
R_GLYt7_211_r,-7.4806999999999997,-7.6258004461722653,-7.2399000000000067,-7.3832000000000075
R_GLYtm,0.0,0.0,0.0,-1.4132332166609398
R_GLYtp,3.5798045602606972,6.7541500000000001,0.20575013236776296,0.0
R_GLYVESSEC,0.0,0.0,0.0,0.0
R_GMPtg,0.0,1.0022262028506636e-06,0.0,0.0
R_GMPtn,0.0,0.0,0.0,0.0
R_GP1CALPHAte,0.0,0.0,0.0,0.0
R_GP1CALPHAtg,0.0,0.0,0.0,0.0
R_GP1Cte,0.0,0.0,0.0,0.0
R_GP1Ctg,0.0,0.0,0.0,0.0
R_GQ1BALPHAte,0.0,0.0,0.0,0.0
R_GQ1BALPHAtg,0.0,0.0,0.0,0.0
R_GQ1Bte,0.0,0.0,0.0,0.0
R_GQ1Btg,0.0,0.0,0.0,0.0
R_GSNt,0.0,3.6884499149665952e-06,0.0,0.0
R_GSNtl,0.0,0.0,0.0,0.0
R_GSNtm,0.0,0.0,0.0,0.0
R_GT1Ate,0.0,0.0,0.0,0.0
R_GT1Atg,0.0,0.0,0.0,0.0
R_GTHRDt,0.0,0.0,0.0,0.0
R_GTHRDtr,0.0,0.0,0.0,0.0
R_GTMLTe,0.0,0.0,0.0,0.0
R_GTPtn,0.0,0.0,0.0,0.0
R_GUAt,0.0,0.0,0.0,0.0
R_GULLACter,0.0,0.0,0.0,0.0
R_GULNter,11.817600000000001,50.762797433763694,12.19200000001733,12.151899999996411
R_H2O2t,0.0,0.0,0.0,0.0
R_H2O2tly,0.0,0.0,0.0,0.0
R_H2O2tm,0.0,0.0,0.0,0.0
R_H2O2tn,0.0,0.0,0.0,0.0
R_H2O2tp,0.0,0.0,0.0,0.0
R_H2Ot,-27.048100000000002,-30.188505468346694,-28.249500000000015,27.982800000000019
R_H2Oter,3.0000000000000444,29.999998578425298,3.0000000006748646,9.3686662178144005
R_H2Otg,0.0,0.0,5.8138000000000094,0.0
R_H2Otly,0.0,0.0,0.0,0.0
R_H2Otm,-13.322042508143248,-7.9155945316533227,-15.696678422762988,-20.651058718889537
R_H2Otn,0.0,0.0,15500.000000000004,0.0
R_H2Otp,-6.136807817589764,-23.383447217418727,-0.35271451308337204,-9.635400755778047
R_HAS1,0.0,0.0,0.0,0.0
R_HAS2,0.0,0.0,0.0,0.0
R_HAtly,0.0,0.0,0.0,0.0
R_HCO3_CLt,18.258099999999999,18.605199147725592,-17.66970000000002,18.294500000000024
R_HCOUMARINte,0.0,0.0,0.0,0.0
R_HDCAter,0.0,0.0,0.0,15500.000000000004
R_HDCEAtr,0.0,0.0,0.0,0.0
R_HDD2COAtx,0.0,0.0,0.0,0.0
R_HESTRATRIOLte,0.0,0.0,0.0,0.0
R_HESTRATRIOLtr,0.0,0.0,0.0,0.0
R_HEXCCOAtx,0.0,0.0,0.0,0.0
R_HEXCCRNt,0.0,0.0,0.0,0.0
R_HEXCt,0.0,0.0,0.0,0.0
R_HISt4,0.0,3.4774000364750148,0.0,0.0
R_HISTAtu,0.0,0.0,0.0,-1.6332999999953279
R_HISTAVESSEC,0.0,0.0,0.0,0.0
R_HIStiDF,3.0846408794787266,0.0,7.5033999999999903,11.543587525186153
R_HIStN1,-10.965140879478726,-11.847,-11.58537852629477,-11.7486
R_HKt,0.0,0.0,0.0,0.0
R_HMGCOAtm,-0.37785016286645079,-0.4374015760760433,-0.97960005052458232,-2.405552302229518
R_HMGCOAtx,0.37785016286645079,0.4374015760760433,0.97960005052458232,2.405552302229518
R_HOMt4,0.0,0.0,0.0,0.63799118474731853
R_HPACtr,0.0,0.0,0.0,0.0
R_HPDCACRNt,0.0,0.0,0.0,0.0
R_HPDCAt,0.0,0.0,0.0,0.0
R_HPYRtp,0.0,0.0,0.0,0.0
R_HRETNtn,0.0,0.0,0.0,0.0
R_HSAT1ly,0.0,0.0,0.0,0.0
R_HSAT2ly,0.0,0.0,0.0,0.0
R_HSAT3ly,0.0,0.0,0.0,0.0
R_HSAT4ly,0.0,0.0,0.0,0.0
R_HSPGt,0.0,0.0,0.0,0.0
R_HSPGtly,0.0,0.0,0.0,0.0
R_HTAXOLte,0.0,0.0,0.0,0.0
R_Htg,0.0,1.4029085171109469e-06,5.8138000000000094,0.0
R_Htm,0.0,0.0,0.0,0.0
R_Htr,18.697999999999915,2.308259651861988e-06,20.029499999157636,9.2011336203998066
R_Htx,10.849873669924158,55.015400516709413,-57.216299786364729,11.553788385208154
R_HXANtl,0.0,0.0,0.0,0.0
R_HXANtx,0.0,0.0,0.0,0.0
R_HYXNt,0.0,0.0,0.0,0.0
R_IDOURtly,0.0,0.0,0.0,0.0
R_IDPtn,0.0,0.0,0.0,0.0
R_ILEt5m,0.0,-0.090078781566560906,0.0,0.0
R_ILEtec,0.0,0.0,0.0,0.0
R_INSt,0.0,-1.3851276473825263e-06,0.0,0.0
R_INStl,0.0,0.0,0.0,0.0
R_INStm,0.0,0.0,0.0,0.0
R_INSTt2r,-4.6097000000000001,-4.6696002290491263,4.7459000000000033,4.6965000000000039
R_INSTt4,4.6097000000000001,4.6696011385478853,-4.7459000000000033,-4.6965000000000039
R_IPDPtr,0.0,0.0,0.0,0.0
R_IPDPtx,0.0,0.0,0.0,0.0
R_It,0.0,0.0,0.0,0.0
R_ITPtn,0.0,0.0,0.0,0.0
R_KCC2t,-8.2569999999999979,-4.5883289712275399,0.0,0.0
R_KCCt,13.875900000000001,16.972271028772468,-23.027600000000007,-22.050899999999999
R_KSII_CORE2t,0.0,0.0,0.0,0.0
R_KSII_CORE2tly,0.0,0.0,0.0,0.0
R_KSII_CORE4t,0.0,0.0,0.0,0.0
R_KSII_CORE4tly,0.0,0.0,0.0,0.0
R_KSIt,0.0,0.0,0.0,0.0
R_KSItly,0.0,0.0,0.0,0.0
R_Kt3g,0.0,0.0,0.0,0.0
R_LCTStg,0.0,0.0,0.0,0.0
R_LCTStl,0.0,0.0,0.0,0.0
R_LEUKTRA4t,0.0,0.0,0.0,0.0
R_LEUKTRA4tr,0.0,0.0,0.0,0.0
R_LEUKTRB4t,0.0,0.0,0.0,0.0
R_LEUKTRB4tr,0.0,0.0,0.0,0.0
R_LEUKTRC4t,0.0,0.0,0.0,0.0
R_LEUKTRD4t,0.0,0.0,0.0,0.0
R_LEUKTRD4tr,0.0,0.0,0.0,0.0
R_LEUKTRE4t,0.0,0.0,0.0,0.0
R_LEUKTRF4t,0.0,0.0,0.0,0.0
R_LEUt5m,-3.8892508143322866,0.0,0.0,0.0
R_LEUtec,0.0,9.7606000068014822,9.7843985262925717,0.0
R_LGNCCOAtx,0.0,0.0,0.0,0.0
R_LGNCCRNt,0.0,0.0,0.0,0.0
R_LIMNENte,0.0,0.0,0.0,0.0
R_LIPOti,0.0,0.0,0.0,0.0
R_L_LACDcm,0.0,0.0,0.0,0.0
R_L_LACt2r,-5.6897999999999991,3.7966733656880197e-06,-5.2291499997471611,6.169542007682649
R_L_LACt4r,0.0,0.0,0.0,0.0
R_L_LACtcm,0.0,0.0,0.0,0.0
R_L_LACtm,0.0,0.0,0.0,0.0
R_LNELDCCRNt,0.0,0.0,0.0,0.0
R_LNELDCt,0.0,0.0,0.0,0.0
R_LNLCCRNt,0.0,0.0,0.0,0.0
R_LNLCt,0.0,0.0,0.0,0.0
R_LNLNCACRNt,0.0,0.0,0.0,0.0
R_LNLNCAt,0.0,0.0,0.0,0.0
R_LNLNCGCRNt,0.0,0.0,0.0,0.0
R_LNLNCGt,0.0,0.0,0.0,0.0
R_LPCHOLt,0.0,0.0,0.0,0.0
R_LYSt4,0.0,0.0,0.0,0.0
R_LYStiDF,9.8468999999999998,6.1979999963169945,5.7872000000000092,4.8336750505344428
R_LYStip,0.0,0.0,0.0,0.0
R_LYStm,0.0,0.0,0.0,0.0
R_LYStn,0.0,0.0,0.0,0.0
R_M4MPDOL_Lter,0.0,0.0,0.0,0.0
R_M7MASNBterg,0.0,0.0,0.0,0.0
R_M8MASNterg,0.0,0.0,0.0,0.0
R_MAGt,0.0,0.0,0.0,0.0
R_MALSO3tm,0.0,0.0,0.0,0.0
R_MALSO4tm,0.0,0.0,0.0,0.0
R_MALtm,0.0,0.0,0.0,-5.1660856749689597
R_MALTSULtm,0.0,0.0,0.0,0.0
R_MALTt1r,0.0,0.0,0.0,0.0
R_MANt1r,0.0,0.0,0.0,0.0
R_MANt4,0.0,0.0,0.0,0.0
R_MANter,0.0,0.0,0.0,0.0
R_MANtg,0.0,0.0,0.0,0.0
R_MANtly,0.0,0.0,0.0,0.0
R_MEOHt2,0.0,0.0,0.0,0.0
R_MEOHtly,0.0,0.0,0.0,0.0
R_MEOHtr,0.0,0.0,0.0,0.0
R_MEPIVESSte,0.0,0.0,0.0,0.0
R_MERCPLACCYSt,0.0,0.0,0.0,0.0
R_METLEUex,0.0,0.0,0.0,0.0
R_METtec,2.6729182410425381,0.0,0.0,0.0
R_MI13456Ptn,0.0,0.0,0.0,0.0
R_MI1346Ptn,0.0,0.0,0.0,0.0
R_MI14Ptn,0.0,0.0,0.0,0.0
R_MI1P_Dtn,0.0,0.0,0.0,0.0
R_MINOHPtn,0.0,0.0,0.0,0.0
R_MTHGXLt,0.0,0.0,0.0,0.0
R_N2M2NMASNt,0.0,0.0,0.0,0.0
R_N2M2NMASNtly,0.0,0.0,0.0,0.0
R_NACASPtm,0.0,0.0,0.0,0.0
R_NACUP,0.0,0.0,0.0,0.0
R_NADH2_u10m,6.3973941368077991,2.1999987646897239,7.2527299896250499,7.1431899296085986
R_NADHtpu,16.662059120521391,26.736449213455018,6.4090002641325574,9.5277498933767397
R_NADHtru,4.2793999999999111,0.0,4.2944999992178499,0.0
R_NADPHtru,0.0,0.0,0.0,0.0
R_NADPHtxu,0.0,0.0,0.0,0.0
R_NADPtru,0.0,0.0,0.0,0.0
R_NADPtxu,0.0,0.0,0.0,0.0
R_NADtn,7.1654999999999998,6.5479992448028943,7.5005000000029085,6.8793000000000104
R_NADtru,4.2793999999999111,0.0,4.2944999992178499,0.0
R_NAHCO3_HCLt,-3.2336,3.4661997867003782,3.5712000000000046,-3.5269000000000044
R_NAIt,4.0178000000000003,2.1561339418604177,4.0640000000000001,4.0397999999999996
R_NaKt,0.0,0.0,0.0,0.0
R_NAt,0.0,-1.9366660581395827,0.0,0.0
R_NAt3_1,-7.9514000000000005,-14.549846857002247,7.7120000000000051,8.0915000000000052
R_NAt3_1g,0.0,0.0,0.0,0.0
R_NAt5,11.463200000000001,4.5387531429977601,11.083100000000004,11.313200000000002
R_NAtx,0.0,0.0,0.0,0.0
R_NCAMUP,0.0,0.0,0.0,0.0
R_NCCt,5.8876999999999997,6.4930000000000074,5.8670000000000035,6.2055000000000069
R_NCKt,17.179400000000001,17.110200000000013,16.91115000000001,16.912050000000011
R_NCNt,-1.9041000000000015,-1.8684999999999992,-1.8956499999999963,-1.7085499999999962
R_NH4t3r,-4.4695,-4.4477000000012419,4.3651000000000035,4.5033000000000039
R_NH4tn,0.0,0.0,0.0,0.0
R_NH4tp,0.0,0.0,0.0,0.0
R_NICRNTtn,0.0,0.0,0.0,0.0
R_NIFEDIPINEte,0.0,0.0,0.0,0.0
R_NKCC2t,-5.7716000000000012,-2.5296264305534537,-4.8223497578863315,-5.1013500000000018
R_NKCCt,-6.394099999999999,-9.9607735694465465,-7.8571502421136685,-7.0799499999999984
R_NMNtn,7.1654999999999998,6.5479992448028943,7.5005000000029085,6.8793000000000104
R_NPTHLte,0.0,0.0,0.0,0.0
R_NRPPHRSFt,0.0,0.0,0.0,0.0
R_NRPPHRt4_2_r,-6.0621,-4.8909000000000002,-8.7367997474553292,-3.8756999999953252
R_NRPPHRtu,6.0621,4.8909000000000002,8.736800000157352,6.5516000000040213
R_NRPPHRVESSEC,0.0,0.0,0.0,0.0
R_NRVNCCOAtx,0.0,0.0,0.0,0.0
R_NRVNCCRNt,0.0,0.0,0.0,0.0
R_NRVNCt,0.0,0.0,0.0,0.0
R_NTMELYStner,0.0,0.0,0.0,0.0
R_O2St,0.0,0.0,0.0,0.0
R_O2Stm,0.0,0.0,0.0,0.0
R_O2Stn,0.0,0.0,0.0,0.0
R_O2Stx,0.0,0.0,0.0,0.0
R_O2t,8.7306000000000576,31.704528611966481,8.8329494328222857,32.968517302969936
R_O2ter,0.0,0.0,0.0,7.2064335398979269
R_O2tm,4.2100977198697098,5.3750298331918174,5.8971248713571338,10.075945092971036
R_O2tn,0.0,0.0,0.0,0.0
R_O2tp,1.7899022801303477,9.2795272897764551,0.1028750661543229,4.8177004448494269
R_OAGD3te,0.0,0.0,0.0,0.0
R_OAGD3tg,0.0,0.0,0.0,0.0
R_OAGT3te,0.0,0.0,0.0,0.0
R_OAGT3tg,0.0,0.0,0.0,0.0
R_OCCOAtm,0.0,0.0,0.0,0.0
R_OCCOAtx,1.7325668295331207,2.1466806021249516,4.994950000040018,1.4208000539202206
R_OCDCEAtr,0.0,0.0,0.0,0.0
R_OCTAt,0.0,0.0,0.0,0.0
R_ODECOAtx,0.0,0.0,0.0,0.0
R_OMEPRAZOLEte,0.0,0.0,0.0,0.0
R_ONPTHLte,0.0,0.0,0.0,0.0
R_ORETNtn,0.0,0.0,0.0,0.0
R_ORETNtn2,0.0,0.0,0.0,0.0
R_ORNt3m,0.0,0.0,0.0,0.0
R_ORNt4m,0.0,0.0,0.0,0.0
R_ORNtiDF,0.0,3.7011000036830053,0.0,0.0
R_OXAHCOtex,7.1383000000000001,7.0660972391337706,7.3015999999999996,7.2188999999999997
R_OXAtp,0.0,0.0,0.0,0.0
R_PA_HSter,0.0,0.0,0.0,-5.7887000000000004
R_PA_HStg,0.0,0.0,-5.8138000000000094,0.0
R_PA_HStn,0.0,0.0,0.0,0.0
R_PAFt,0.0,0.0,0.0,0.0
R_PAIL_HStn,0.0,0.0,15499.744409999548,0.0
R_PAIL45P_HStn,0.0,0.0,-0.25559000045541325,0.0
R_PAIL4P_HStn,0.0,0.0,-15499.488819999093,0.0
R_PAPStg,0.0,0.0,0.0,0.0
R_PAPtg,0.0,0.0,0.0,0.0
R_PCFLOPm,0.0,0.0,0.0,0.0
R_PCHOL_HSter,0.0,0.0,0.0,5.788700161601227
R_PCHOL_HStg,0.0,0.0,5.8138000000000094,0.0
R_PCREATtmdiffir,0.0,0.0,0.0,0.0
R_PCRNtc,0.0,0.0,0.0,0.0
R_PCRNtm,0.0,0.0,0.0,0.0
R_PE_HSter,0.0,0.0,0.0,0.0
R_PE_HStg,0.0,0.0,0.0,0.0
R_PE_HStm,0.0,0.0,0.0,0.0
R_PEFLIP,0.0,0.0,0.0,0.0
R_PEFLIPm,0.0,0.0,0.0,0.0
R_PEPLYStn,0.0,0.0,0.0,0.0
R_PERILLYLte,0.0,0.0,0.0,0.0
R_PEt,0.0,0.0,0.0,0.0
R_PGLYCt,0.0,0.0,0.0,0.0
R_PHEACGLNt,0.0,0.0,0.0,0.0
R_PHEMEt,0.0,0.0,0.0,0.0
R_PHEMEtm,0.0,0.0,0.0,0.0
R_PHEt4,0.0,0.0,29.382441473706724,18.16010000000006
R_PHEtec,0.0,0.0,17.973700000000001,9.2758999999997354
R_PHYQt,0.0,0.0,0.0,0.0
R_PHYTt,0.0,0.0,0.0,0.0
R_PIt2m,11.988599348534152,5.4099180033560188,12.470607100507927,12.392800000000014
R_PIt7,45.951699999999995,41.738697970082185,42.30740000000003,42.290600000000026
R_PIter,-8.3140999999999554,0.0,8.5506999998144444,0.0
R_PItg,0.0,0.0,0.0,0.0
R_PItn,0.0,0.0,-15500.000000000004,0.0
R_PItx,0.0,0.0,0.0,0.0
R_PMTCOAtx,0.0,0.0,0.0,0.0
R_PNTOt5,0.0,0.0,0.0,0.0
R_PPAt,0.0,3.8009020882241358e-06,0.0,0.0
R_PPAtm,0.0,0.0,0.0,0.0
R_PPItr,-4.7574045602605448,0.0,12.641974933612357,-11.722350000007195
R_PPItx,0.0,0.0,0.0,0.0
R_PPMI12346Ptn,0.0,0.0,0.0,0.0
R_PPMI1346Ptn,0.0,0.0,0.0,0.0
R_PPPG9tm,0.0,0.0,0.0,0.0
R_PPPItn,0.0,0.0,0.0,0.0
R_PRGNLONEtm,0.0,0.0,0.0,0.0
R_PRGNLONEtr,0.0,0.0,0.0,0.0
R_PRGSTRNt,0.0,0.0,0.0,0.0
R_PRISTANALtx,0.0,0.0,0.0,0.0
R_PRISTCOAtx,0.0,0.0,0.0,0.0
R_PRISTtx,0.0,0.0,0.0,0.0
R_PRODt2r,0.0,0.0,0.0,0.0
R_PRODt2rL,0.0,0.0,0.0,0.0
R_PROSTGD2t,-9.6218000000000004,-3.5291831270770402,0.0,0.0
R_PROSTGE1t,0.0,0.0,0.0,0.0
R_PROSTGE1t3,0.0,0.0,0.0,0.0
R_PROSTGE2t,-4.9468000000000005,-4.1995006180810535,6.0764999998059279,0.0
R_PROSTGE2t2,4.9468000000000005,4.1995006180592256,-6.0764999998423077,0.0
R_PROSTGE2t3,0.0,0.0,0.0,0.0
R_PROSTGF2t,0.0,0.0,0.0,0.0
R_PROSTGH2t,-8.3859977198696569,0.0,-11.446400000157968,-15500.000000000004
R_PROSTGI2t,0.0,0.0,-15500.000000000004,-16.104593500941267
R_PROSTGI2tr,0.0,0.0,0.0,0.0
R_PROt2r,0.0,0.0,4.049050005060435,5.2458000000000036
R_PROt2rL,0.0,0.0,0.0,0.0
R_PROtm,0.0,0.0,0.0,0.0
R_PS_HSter,0.0,0.0,0.0,0.0
R_PS_HStg,0.0,0.0,0.0,0.0
R_PSFLIP,0.0,0.0,0.0,0.0
R_PSFLIPm,0.0,0.0,0.0,0.0
R_PSt3,0.0,0.0,0.0,0.0
R_PTDCACRNt,0.0,0.0,0.0,0.0
R_PTDCAt,0.0,0.0,0.0,0.0
R_PYAM5Ptm,0.0,0.0,0.0,0.0
R_PYDAMtr,0.0,0.0,0.0,0.0
R_PYDX5Ptm,0.0,0.0,0.0,0.0
R_PYDXNtr,0.0,0.0,0.0,0.0
R_PYDXtr,0.0,0.0,0.0,0.0
R_PYRt2m,0.0,0.0,0.0,2.5830419977871766
R_PYRt2p,3.4806499999999998,3.5178494176846629,0.0,3.9029000002437444
R_PYRt2r,7.2157500000000043,-7.279206049701898,6.2431000000000001,-6.3870577899528485
R_RAtn,0.0,0.0,0.0,0.0
R_RAtn3,0.0,0.0,0.0,0.0
R_RBTt,0.0,0.0,0.0,0.0
R_RETFAt,0.0,0.0,0.0,0.0
R_RETFAt1,0.0,0.0,0.0,0.0
R_RETFAt2,0.0,0.0,0.0,0.0
R_RETNGLCt,0.0,0.0,0.0,0.0
R_RETNGLCtr,0.0,0.0,0.0,0.0
R_RETNt,0.0,-5.6950100485320296e-06,0.0,0.0
R_RETNtr,0.0,0.0,0.0,0.0
R_RETNtr2,0.0,0.0,0.0,0.0
R_RETt,0.0,0.0,0.0,0.0
R_RIBFLVt3,0.0,0.0,0.0,0.0
R_RIBt,0.0,0.0,-5.5299932870438084,0.0
R_RIBt2,0.0,0.0,5.5299932870383515,0.0
R_RTOTALCRNt,0.0,0.0,0.0,0.0
R_RTOTALt,0.0,0.0,0.0,0.0
R_Rtotaltl,0.0,0.0,0.0,0.0
R_Rtotaltp,0.0,0.0,0.0,0.0
R_S2L2FN2M2MASNt,0.0,0.0,0.0,0.0
R_S2L2FN2M2MASNtly,0.0,0.0,0.0,0.0
R_S2L2N2M2MASNtly,0.0,0.0,0.0,0.0
R_SARCStex,0.0,0.0,0.0,0.0
R_SARCStm,0.0,0.0,0.0,0.0
R_SARCStp,0.0,0.0,0.0,0.0
R_SCP21x,0.0,0.0,0.0,0.0
R_SCP22x,-8.4373663409337585,-14.629487522610953,6.2561999496191136,-6.1667999463528052
R_SEAHCYStn,0.0,0.0,0.0,0.0
R_SEASMETtn,0.0,0.0,0.0,0.0
R_SELt4_3,0.0,0.0,0.0,0.0
R_Ser_Thrtg,0.0,0.0,0.0,0.0
R_SERALANaEx,0.0,0.0,0.0,0.0
R_SERASNNaEx,0.0,0.0,0.0,0.0
R_SERCYSNaEx,0.0,0.0,0.0,0.0
R_SERDGLNexR,0.0,0.0,0.0,0.0
R_SERDGLYexR,0.0,0.0,0.0,0.0
R_SERGLNexR,0.0,0.0,0.0,0.0
R_SERGLNNaEx,0.0,0.0,0.0,0.0
R_SERGLYexR,-4.8686999999999996,0.0,0.0,0.0
R_SERLYSNaex,5.7272999999999996,5.5099000000000089,5.7872000000000092,5.5123000000000086
R_SERt4,0.0,0.0,0.0,0.0
R_SERTHRNaEx,0.0,0.0,0.0,0.0
R_SERtN1,0.0,0.0,0.0,-4.7656999999999998
R_SERtp,0.0,0.0,0.0,0.0
R_SGALSIDEtg,0.0,0.0,0.0,0.0
R_SGALSIDEtl,0.0,0.0,0.0,0.0
R_SLDt,0.0,0.0,0.0,0.0
R_SO4CLtex2,0.0,0.0,0.0,0.0
R_SO4HCOtex,28.629700000000003,28.470002760866244,28.458000000000013,27.435200000000016
