rxn_id,C,D,T
R_CLOXAtex2,0.0,0.0,0.0
R_CLPNDCOAtx,0.0,0.0,0.0
R_CLPNDCRNt,0.0,0.0,0.0
R_CLPNDt,0.0,0.0,0.0
R_CMPACNAtg,0.0,0.0,0.0
R_CMPACNAtn,0.0,0.0,0.0
R_CO2t,-4.321464658889913,-11.865210368779136,-10.600713154398985
R_CO2ter,-0.68973206664972131,-0.77602419986659943,-0.58273150703038323
R_CO2tg,0.0,0.0,0.0
R_CO2tm,-4.2729267790894987,-6.7284251507847355,-6.0486108283169617
R_CO2tn,0.0,0.0,0.0
R_CO2tp,0.0,0.0,0.0
R_COAtg,0.0,0.0,0.0
R_COAtl,0.0,0.0,0.0
R_COAtm,0.7943276780662466,0.83385729606268233,0.73654876172747241
R_COAtn,0.0,0.0,0.0
R_COAtp,-1.1569629268891393,-1.1756822028727287,-1.1220151252231594
R_COAtr,3.6514378164656671,4.6988499793928513,4.6605394844206494
R_COt,0.0,0.0,0.0
R_COUMARINte,0.0,0.0,0.0
R_CREATt4_2_r,-0.98072609187076798,-0.84241457212765236,-0.70029396610411543
R_CREATtmdiffir,1.2972022509312202,3.5963734183795291,2.5843152967646597
R_CRMPte,0.0,0.0,0.0
R_CRNCAR3tp,0.0,0.0,0.0
R_CRNCARtp,0.19403915930952589,0.16969815164389995,0.032825640009841076
R_CRNt,0.0,0.0,0.0
R_CRNtHa,0.0,0.0,0.0
R_CRNtim,0.0,0.0,0.0
R_CRNtuNa,0.0,0.0,0.0
R_CRNtx,0.0,0.0,0.0
R_CRTSLt,0.0,0.0,0.0
R_CRTSLtm,0.0,0.0,0.0
R_CRTSLtr,0.0,0.0,0.0
R_CRTSTRNt,0.0,0.0,0.0
R_CRTSTRNtm,0.0,0.0,0.0
R_CRTSTRNtr,0.0,0.0,0.0
R_CRVNCtr,0.0,0.0,0.0
R_CSNt,0.0,0.0,0.0
R_CSPG_At,0.0,0.0,0.0
R_CSPG_Atly,0.0,0.0,0.0
R_CSPG_Bt,0.0,0.0,0.0
R_CSPG_Btly,0.0,0.0,0.0
R_CSPG_Ct,0.0,0.0,0.0
R_CSPG_Ctly,0.0,0.0,0.0
R_CSPG_Dt,0.0,0.0,0.0
R_CSPG_Dtly,0.0,0.0,0.0
R_CSPG_Et,0.0,0.0,0.0
R_CSPG_Etly,0.0,0.0,0.0
R_CTPtn,0.0,0.0,0.0
R_CYANt,0.0,0.0,0.0
R_CYANtm,0.0,0.0,0.0
R_CYOOm2,0.0,0.0,0.0
R_CYOR_u10m,10.04256912518407,13.194865556467336,11.380198080408245
R_CYSALANaEx,0.0,0.0,0.0
R_CYSASNNaEx,0.0,0.0,0.0
R_CYSGLNNaEx,0.0,0.0,0.0
R_CYSGLUexR,0.0,0.0,0.0
R_CYSGLYexR,0.44744347774094112,0.41511666094396682,0.39379420561921946
R_CYSSERNaEx,0.48744264612208776,0.57467809340261244,0.55946594684998308
R_CYStec,0.0,-0.15944103713385199,-0.081023222829920694
R_CYSTGLUex,0.0,0.0,0.0
R_CYSTHRNaEx,0.0,0.0,0.0
R_CYSTSERex,0.0,0.0,0.0
R_CYTDt,0.0,0.0,0.0
R_CYTDt4,0.0,0.0,0.0
R_CYTDtl,0.0,0.0,0.0
R_CYTDtm,0.0,0.0,0.0
R_CYTDtn,0.0,0.0,0.0
R_D_3AIBt,0.0,0.0,0.0
R_DADNt4,0.0,0.0,0.0
R_DAG_HSter,0.0,0.0,0.0
R_DAGt,0.0,0.0,0.0
R_DALAt2r,0.0,0.0,0.0
R_DALAt2rL,0.0,0.0,0.0
R_DALAxt,0.0,0.39088666353444829,0.55623344812674591
R_DATPtn,0.0,0.0,0.0
R_DCSPTN1COAtx,0.0,0.0,0.0
R_DCSPTN1CRNt,0.0,0.0,0.0
R_DCSPTN1t,0.0,0.0,0.0
R_DCTPtn,0.0,0.0,0.0
R_DCYTt,0.0,0.0,0.0
R_DEBRISOQUINEt,0.0,0.0,0.0
R_DECDPtm,0.0,0.0,0.0
R_DGCHOLte,0.0,0.0,0.0
R_DGCHOLtx,0.0,0.0,0.0
R_DGSNt,0.0,0.0,0.0
R_DGSNtm,0.0,0.0,0.0
R_DGTPtn,0.0,0.0,0.0
R_DHAAt1r,0.0,0.76616662770554478,0.64936869483911441
R_DHCHOLESTANATEtm,0.0,0.0,0.0
R_DHEASt,0.0,0.0,0.0
R_DHEAStr,0.0,0.0,0.0
R_DHEAtr,0.0,0.0,0.0
R_DHFtl,0.0,0.0,0.0
R_DHFtm,0.0,0.10463429076397858,0.11811493456114115
R_DHORD9,0.0,0.0,0.0
R_DIDPtn,0.0,0.0,0.0
R_DIGALSGALSIDEte,0.0,0.0,0.0
R_DIGALSGALSIDEtg,0.0,0.0,0.0
R_DIGALSIDEtg,0.0,-0.23623528711546843,-0.22220442524481421
R_DIGALSIDEtl,0.0,0.5648584494754697,0.51169076866615504
R_DINt,0.0,0.0,0.0
R_DITPtn,0.0,0.0,0.0
R_D_LACt2,0.0,-3.4037067942484986,-2.9621477603475612
R_D_LACtm,0.0,0.0,0.0
R_DLNLCGCRNt,0.0,0.0,0.0
R_DLNLCGt,0.0,0.0,0.0
R_DMANTIPYRINEte,0.0,0.0,0.0
R_DMGtm,0.0,0.0,0.0
R_DMHPTCRNt,0.0,0.0,0.0
R_DMHPTCRNte,0.0,0.0,0.0
R_DMNONCRNt,0.0,0.0,0.0
R_DNADtn,0.0,0.0,0.0
R_DNDPt10m,0.0,0.0,0.0
R_DNDPt11m,0.0,0.0,0.0
R_DNDPt12m,0.0,0.0,0.0
R_DNDPt13m,0.0,0.0,0.0
R_DNDPt14m,0.0,0.0,0.0
R_DNDPt15m,0.0,0.0,0.0
R_DNDPt17m,0.0,0.0,0.0
R_DNDPt18m,0.0,0.0,0.1980709815978354
R_DNDPt19m,0.0,0.0,0.0
R_DNDPt1m,0.0,0.0,0.0
R_DNDPt20m,0.0,0.0,0.0
R_DNDPt21m,0.0,0.0,0.0
R_DNDPt23m,0.0,0.0,0.0
R_DNDPt25m,0.0,0.0,0.0
R_DNDPt28m,0.0,0.0,0.0
R_DNDPt2m,0.0,0.0,0.0
R_DNDPt30m,0.0,0.0,0.0
R_DNDPt31m,0.0,0.0,0.0
R_DNDPt32m,0.0,0.0,0.0
R_DNDPt37m,0.0,0.0,0.0
R_DNDPt38m,0.0,0.0,0.0
R_DNDPt39m,0.0,0.0,0.0
R_DNDPt3m,0.0,0.0,0.0
R_DNDPt40m,0.0,0.0,0.0
R_DNDPt41m,0.0,0.0,0.0
R_DNDPt42m,0.0,0.0,0.0
R_DNDPt43m,0.0,0.0,0.0
R_DNDPt44m,0.0,0.0,0.0
R_DNDPt45m,0.0,0.0,0.0
R_DNDPt46m,0.0,0.0,0.0
R_DNDPt47m,0.0,0.0,0.0
R_DNDPt48m,0.0,0.0,0.0
R_DNDPt49m,0.0,0.0,0.0
R_DNDPt4m,0.0,0.0,0.0
R_DNDPt50m,0.0,0.0,0.0
R_DNDPt51m,0.0,0.0,0.0
R_DNDPt52m,0.0,0.0,0.0
R_DNDPt53m,0.0,0.0,0.0
R_DNDPt54m,0.0,0.0,0.0
R_DNDPt55m,0.0,0.0,0.0
R_DNDPt56m,0.0,0.0,0.0
R_DNDPt57m,0.0,0.0,0.0
R_DNDPt58m,0.0,0.0,0.0
R_DNDPt59m,0.0,0.0,0.0
R_DNDPt5m,0.0,0.0,0.0
R_DNDPt60m,0.0,0.0,0.0
R_DNDPt61m,0.0,0.0,0.0
R_DNDPt62m,0.0,0.0,0.0
R_DNDPt63m,0.0,0.0,0.0
R_DNDPt6m,0.0,0.0,0.0
R_DNDPt7m,0.0,0.0,0.0
R_DNDPt8m,0.0,0.0,0.0
R_DNDPt9m,0.0,0.0,0.0
R_DOLGLCP_Lter,0.93407343852455971,0.0,0.0
R_DOLICHOL_Lter,0.0,0.0,0.0
R_DOLMANP_Lter,0.0,0.0,0.0
R_DOLP_Lter,0.0,0.0,0.0
R_DOPASFt,0.0,0.0,0.0
R_DOPAt4_2_r,0.0,0.0,0.0
R_DOPAtu,0.0,0.0,0.0
R_DOPAVESSEC,0.0,0.0,0.0
R_DPCOAtl,0.0,0.0,0.0
R_DRIBt,0.0,0.0,0.0
R_DTDPtn,0.71613383863238289,-0.0030993723337958954,-0.32045462124143903
R_DTTPtn,-0.71613383863238289,0.0030993723337957861,0.32045462124143903
R_DUDPtn,0.0,0.0,0.0
R_DUMPtn,0.0,0.0,0.0
R_DURIt,0.0,0.0,0.0
R_DURItn,0.0,0.0,0.0
R_EAFLATOXINte,0.0,0.0,0.0
R_EBASTINEOHte,0.0,0.0,0.0
R_EBASTINEOHtr,0.0,0.0,0.0
R_EBASTINEte,0.0,0.0,0.0
R_EBASTINEtr,0.0,0.0,0.0
R_EICOSTETCRNt,0.0,0.0,0.0
R_EICOSTETt,0.0,0.0,0.0
R_ELAIDCRNt,0.0,0.0,0.0
R_ELAIDt,0.0,0.0,0.0
R_ESTRADIOLGLCt,0.0,0.0,0.0
R_ESTRADIOLGLCtr,0.0,0.0,0.0
R_ESTRADIOLt,0.0,0.0,0.0
R_ESTRADIOLtr,0.38164305483626454,0.36172624415238708,0.36836317441654753
R_ESTRIOLGLCte,0.0,0.0,0.0
R_ESTRIOLGLCtr,0.0,0.0,0.0
R_ESTRIOLtr,0.0,0.0,0.0
R_ESTRONEGLCt,0.0,0.0,0.0
R_ESTRONEGLCtr,0.0,0.0,0.0
R_ESTRONESt,-0.6637768131952505,0.62302330181062027,0.53221108397373618
R_ESTRONESt2,0.0,0.0,0.0
R_ESTRONEtr,-0.38164305483626454,-0.36172624415238708,-0.36836317441654753
R_ETOHt,0.0,0.0,0.0
R_ETOHtx,0.0,0.0,0.0
R_F1Atg,0.0,0.0,0.0
R_FADH2tru,2.9945046766010992,3.2342920006347704,2.4141269471065323
R_FADH2tx,0.0,0.0,0.0
R_FADtru,2.9945046766010992,3.2342920006347704,2.4141269471065323
R_FADtx,0.0,0.0,0.0
R_FALDtly,0.0,0.0,0.0
R_FALDtm,0.0,0.0,0.0
R_FATP1t,0.47727203960843823,0.51722003891271839,1.9432480321607144
R_FATP2t,0.0,0.0,0.0
R_FATP3t,1.2965169526903795,1.8426902612410865,0.11361491640085956
R_FATP4t,0.0,0.0,0.0
R_FATP5t,0.0,0.0,0.0
R_FATP6t,0.0,0.0,0.0
R_FATP7t,0.0,0.0,0.0
R_FATP8t,0.0,0.0,0.0
R_FATP9t,0.0,0.0,0.0
R_FE2t,0.0,0.0,0.0
R_FE2tm,0.0,0.0,0.0
R_FOLt2,0.48001410017018042,0.0014448163758019584,4.3488212074954035e-06
R_FORMCOAtx,0.0,0.0,0.0
R_FORt2m,0.0,0.0,0.0
R_FORtr,0.0,0.0,0.0
R_FORtrn,0.0,0.0,0.0
R_FRDPtc,0.0,0.0,0.0
R_FRDPtr,0.0,0.0,0.0
R_FRUt1r,0.0,-0.27325310428271471,-0.28922628411303097
R_FRUt4,0.0,0.0,0.0
R_FUC13GALACGLCGAL14ACGLCGALGLUSIDEte,0.0,0.0,0.0
R_FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg,0.0,0.0,0.0
R_FUC14GALACGLCGALGLUSIDEte,0.0,0.0,0.0
R_FUC14GALACGLCGALGLUSIDEtg,0.0,0.0,0.0
R_FUCACGALFUCGALACGLCGALGLUSIDEte,0.0,0.0,0.0
R_FUCACGALFUCGALACGLCGALGLUSIDEtg,0.0,0.0,0.0
R_FUCACNGAL14ACGLCGALGLUSIDEte,0.0,0.0,0.0
R_FUCACNGAL14ACGLCGALGLUSIDEtg,0.0,0.0,0.0
R_FUCACNGALACGLCGALGLUSIDEte,0.0,0.0,0.0
R_FUCACNGALACGLCGALGLUSIDEtg,0.0,0.0,0.0
R_FUCFUC12GAL14ACGLCGALGLUSIDEte,0.0,0.0,0.0
R_FUCFUC12GAL14ACGLCGALGLUSIDEtg,0.0,0.0,0.0
R_FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte,0.0,0.0,0.0
R_FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg,0.0,0.0,0.0
R_FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte,0.0,0.0,0.0
R_FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg,0.0,0.0,0.0
R_FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte,0.0,0.0,0.0
R_FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0,0.0,0.0
R_FUCFUCGALACGLCGALGLUSIDEte,0.0,0.0,0.0
R_FUCFUCGALACGLCGALGLUSIDEtg,0.0,0.0,0.0
R_FUCGAL14ACGLCGALGLUSIDEte,0.0,0.0,0.0
R_FUCGAL14ACGLCGALGLUSIDEtg,0.0,0.0,0.0
R_FUCGALFUCGALACGLCGALGLUSIDEte,0.0,0.0,0.0
R_FUCGALFUCGALACGLCGALGLUSIDEtg,0.0,0.0,0.0
R_FUCGALGBSIDEte,0.0,0.0,0.0
R_FUCGALGBSIDEtg,0.0,0.0,0.0
R_FUCtly,0.0,0.0,0.0
R_FUMSO3tm,0.0,0.0,0.0
R_FUMSO4tm,0.0,0.0,0.0
R_FUMtm,0.0,0.0,0.0
R_FUMTSULtm,0.0,0.0,0.0
R_G1M6MASNB1terg,0.0,0.0,0.0
R_G1M7MASNBterg,0.0,0.0,0.0
R_G1M7MASNCterg,0.0,0.0,0.0
R_G1M8MASNterg,0.0,0.0,0.0
R_G2M8MASNterg,0.0,0.0,0.0
R_G3M8MASNterg,0.0,0.0,0.0
R_G3PD2m,0.36288507324612895,0.0,0.31306858121700665
R_G6Pter,0.0,0.022986949976781461,6.9189471193489179e-05
R_GABAVESSEC,0.0,0.0,0.0
R_GACPAILter,0.0,0.0,0.0
R_GALACGLCGALGBSIDEte,0.0,0.0,0.0
R_GALACGLCGALGBSIDEtg,0.0,0.0,0.0
R_GALFUC12GAL14ACGLCGALGLUSIDEte,0.0,0.0,0.0
R_GALFUC12GAL14ACGLCGALGLUSIDEtg,0.0,0.0,0.0
R_GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,0.0,0.0,0.0
R_GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0,0.0,0.0
R_GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte,0.0,0.0,0.0
R_GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0,0.0,0.0
R_GALGALGALTHCRMte,0.0,0.0,0.0
R_GALGALGALTHCRMtg,0.0,0.0,0.0
R_GALGLUSIDEtg,0.0,0.0,0.0
R_GALGLUSIDEtl,0.0,0.0,0.0
R_GALSIDEtg,0.0,0.23623528711546843,0.22220442524483364
R_GALSIDEtl,0.0,-0.5648584494754697,-0.51169076866617447
R_GALt1r,0.0,0.0,0.0
R_GALt2_2,0.0,0.0,0.0
R_GALt4,0.0,0.0,0.0
R_GALtly,0.0,0.5648584494754697,0.51169076866613405
R_GAMt1r,0.0,0.0,0.0
R_GBSIDEte,0.0,0.0,0.0
R_GBSIDEtl,0.0,0.0,0.0
R_GCHOLAt,0.0,0.0,0.0
R_GCHOLAt2,0.0,0.0,0.0
R_GCHOLAt3,0.0,0.0,0.0
R_GCHOLAte,0.0,0.0,0.0
R_GCHOLAtx,0.0,0.0,0.0
R_GD1B2te,0.0,0.0,0.0
R_GD1B2tg,0.0,0.0,0.0
R_GD1Cte,0.0,0.0,0.0
R_GD1Ctg,0.0,0.0,0.0
R_GDPFUCtg,0.0,0.0,0.0
R_GDPtg,0.0,0.0,0.0
R_GGLUCT,0.0,0.0,0.0
R_GLACter,0.0,0.0,0.0
R_GLCMter,0.0,0.0,0.0
R_GLCt2_2,0.0,3.0765807790341047,1.3764700313034373
R_GLCt4,1.0,2.9606274366179721,3.1338364174558144
R_GLCter,-0.93407343852455971,0.0,0.0
R_GLCtg,0.0,0.0,0.0
R_GLCtly,0.0,0.0,0.0
R_GLCURter,17.086528644554029,17.720595678462075,15.592001511103208
R_GLCURtly,0.0,0.0,0.0
R_GLNALANaEx,0.0,0.0,0.0
R_GLNASNNaEx,0.0,0.0,0.0
R_GLNCYSNaEx,0.0,0.0,0.0
R_GLNSERNaEx,0.0,0.0,0.0
R_GLNt4,0.0,0.0,0.0
R_GLNTHRNaEx,0.0,0.0,0.0
R_GLNtm,0.49048435587102368,1.141228436716323,0.86789605865009434
R_GLNtN1,0.0,0.0,0.0
R_GLUt2m,0.0,0.0,0.0
R_GLUt6,0.0,0.0,0.0
R_GLUt7l,0.0,0.0,0.0
R_GLUtr,0.0,0.0,0.0
R_GLUVESSEC,0.0,0.0,0.0
R_GLXtm,0.0,0.0,0.0
R_GLXtp,0.0,-0.12897632365795442,-0.13525085646007182
R_GLYBt4_2_r,0.0,0.0,0.0
R_GLYBtm,0.0,0.0,0.0
R_GLYCLTtp,0.0,0.049452053342225417,0.089275440891245089
R_GLYC_St,0.0,0.52343542628274531,0.46695800918774122
R_GLYCtm,0.0,0.0,0.0
R_GLYt2r,-0.44744347774094112,-0.21043252010959604,-0.39317811746935888
R_GLYt2rL,0.0,0.0,0.0
R_GLYt4,0.0,0.0,0.0
R_GLYt7_211_r,0.0,0.0,0.0
R_GLYtm,0.0,0.0,0.0
R_GLYtp,0.0,0.079524270315728993,0.045975415569177107
R_GLYVESSEC,0.0,0.0,0.0
R_GMPtg,0.0,0.0,0.0
R_GMPtn,0.0,0.0,0.0
R_GP1CALPHAte,0.0,0.0,0.0
R_GP1CALPHAtg,0.0,0.0,0.0
R_GP1Cte,0.0,0.0,0.0
R_GP1Ctg,0.0,0.0,0.0
R_GQ1BALPHAte,0.0,0.0,0.0
R_GQ1BALPHAtg,0.0,0.0,0.0
R_GQ1Bte,0.0,0.0,0.0
R_GQ1Btg,0.0,0.0,0.0
R_GSNt,0.0,0.0,0.0
R_GSNtl,0.0,0.0,0.0
R_GSNtm,0.0,0.0,0.0
R_GT1Ate,0.0,0.0,0.0
R_GT1Atg,0.0,0.0,0.0
R_GTHRDt,0.0,0.0,0.0
R_GTHRDtr,0.0,0.0,0.0
R_GTMLTe,0.0,0.0,0.0
R_GTPtn,0.0,0.0,0.0
R_GUAt,0.0,0.0,0.0
R_GULLACter,0.0,0.0,0.0
R_GULNter,17.086528644554029,17.935510918209243,15.802768744683931
R_H2O2t,0.0,-1.1763000822389156,-1.7350889085498344
R_H2O2tly,0.0,0.0,0.0
R_H2O2tm,0.0,0.0,0.0
R_H2O2tn,0.0,0.0,0.0
R_H2O2tp,0.0,-0.51986298726362223,-0.69148430495202617
R_H2Ot,-1.2889925240198705,-2.430366353268901,-1.8723505134629557
R_H2Oter,2.1332358046134843,1.7434339909681305,1.606080536940671
R_H2Otg,0.25294770960922125,0.49490490349664845,0.56077718082082351
R_H2Otly,0.0,0.5648584494754697,0.51169076866576646
R_H2Otm,-25.099703409499412,-30.137650942775959,-26.03957825066022
R_H2Otn,0.23695975430551194,0.079411144056108121,0.0
R_H2Otp,0.0,0.47041093377764365,0.60220886349970948
R_HAS1,0.0,0.0,0.0
R_HAS2,0.0,0.0,0.0
R_HAtly,0.0,0.0,0.0
R_HCO3_CLt,-1.2902854621581541,1.3696216108668804,1.0204016910898286
R_HCOUMARINte,0.0,0.0,0.0
R_HDCAter,0.0,0.0,0.0
R_HDCEAtr,0.0,0.0,0.0
R_HDD2COAtx,0.0,0.0,0.0
R_HESTRATRIOLte,0.0,0.0,0.0
R_HESTRATRIOLtr,0.0,0.0,0.0
R_HEXCCOAtx,0.0,0.0,0.0
R_HEXCCRNt,0.0,0.0,0.0
R_HEXCt,0.0,0.0,0.0
R_HISt4,0.0,0.0,0.0
R_HISTAtu,0.0,0.0,0.0
R_HISTAVESSEC,0.0,0.0,0.0
R_HIStiDF,0.0,0.0,0.0
R_HIStN1,0.0,0.0,0.0
R_HKt,0.0,0.0,0.0
R_HMGCOAtm,-0.19403915884333689,-0.16969815167088104,-0.032825640126525536
R_HMGCOAtx,0.19403915884333689,0.16969815167088104,0.032825640126525536
R_HOMt4,0.073957375746342979,0.0,0.0
R_HPACtr,0.0,0.0,0.0
R_HPDCACRNt,0.0,0.0,0.0
R_HPDCAt,0.0,0.0,0.0
R_HPYRtp,0.0,0.0,0.0
R_HRETNtn,0.0,0.0,0.0
R_HSAT1ly,0.0,0.0,0.0
R_HSAT2ly,0.0,0.0,0.0
R_HSAT3ly,0.0,0.0,0.0
R_HSAT4ly,0.0,0.0,0.0
R_HSPGt,0.0,0.0,0.0
R_HSPGtly,0.0,0.0,0.0
R_HTAXOLte,0.0,0.0,0.0
R_Htg,0.50589541921844261,0.9898098069932969,1.1215543616415842
R_Htm,1.4355033023054031,1.3848362843812918,1.2769492957538835
R_Htr,16.19620476788992,18.474491661500913,15.794632260275474
R_Htx,-0.69617937018906073,-0.29385224383522773,0.39259813216491024
R_HXANtl,0.0,0.0,0.0
R_HXANtx,0.0,0.0,0.0
R_HYXNt,0.0,0.0,0.0
R_IDOURtly,0.0,0.0,0.0
R_IDPtn,-0.87235548293077525,-0.51627879764441076,-0.09622420151781548
R_ILEt5m,0.0,0.0,-0.44965598822110997
R_ILEtec,0.33810660855846908,0.58885253301677898,0.54706816586980411
R_INSt,0.0,0.0,0.0
R_INStl,0.0,0.0,0.0
R_INStm,0.0,0.0,0.0
R_INSTt2r,0.51097139164368899,0.60565525346659521,0.5878815241197165
R_INSTt4,-0.5109713916436891,-0.6056552534665951,-0.58788152411936612
R_IPDPtr,0.0,0.0,0.0
R_IPDPtx,0.0,0.0,0.0
R_It,0.0,0.0,0.0
R_ITPtn,0.87235548293077525,0.51627879764441076,0.09622420151781548
R_KCC2t,1.0896214123074552,0.0032797012824583201,0.25539113010622272
R_KCCt,0.0,-1.1746354581310663,-0.76097121385683253
R_KSII_CORE2t,0.0,0.0,0.0
R_KSII_CORE2tly,0.0,0.0,0.0
R_KSII_CORE4t,0.0,0.0,0.0
R_KSII_CORE4tly,0.0,0.0,0.0
R_KSIt,0.0,0.0,0.0
R_KSItly,0.0,0.0,0.0
R_Kt3g,0.0,0.0,0.0
R_LCTStg,0.0,0.0,0.0
R_LCTStl,0.0,0.0,0.0
R_LEUKTRA4t,0.0,0.0,0.0
R_LEUKTRA4tr,0.0,0.0,0.0
R_LEUKTRB4t,0.0,0.0,0.0
R_LEUKTRB4tr,0.0,0.0,0.0
R_LEUKTRC4t,0.0,0.0,0.0
R_LEUKTRD4t,0.0,0.0,0.0
R_LEUKTRD4tr,0.0,0.0,0.0
R_LEUKTRE4t,0.0,0.0,0.0
R_LEUKTRF4t,0.0,0.0,0.0
R_LEUt5m,0.0,0.0,0.0
R_LEUtec,0.0,0.0,0.0
R_LGNCCOAtx,0.0,0.0,0.0
R_LGNCCRNt,0.0,0.0,0.0
R_LIMNENte,0.0,0.0,0.0
R_LIPOti,0.0,0.0,0.0
R_L_LACDcm,0.0,0.0,0.0
R_L_LACt2r,0.0,0.0,0.0
R_L_LACt4r,0.0,0.0,0.0
R_L_LACtcm,0.0,0.0,0.0
R_L_LACtm,0.0,0.0,0.0
R_LNELDCCRNt,0.0,0.0,0.0
R_LNELDCt,0.0,0.0,0.0
R_LNLCCRNt,0.0,0.0,0.0
R_LNLCt,0.0,0.0,0.0
R_LNLNCACRNt,0.0,0.0,0.0
R_LNLNCAt,0.0,0.0,0.0
R_LNLNCGCRNt,0.0,0.0,0.0
R_LNLNCGt,0.0,0.0,0.0
R_LPCHOLt,0.0,0.0,0.0
R_LYSt4,0.0,0.0,0.0
R_LYStiDF,1.055518727548753,1.1203138284164866,0.91780167208205743
R_LYStip,0.0,0.0,0.0
R_LYStm,0.0,0.0,0.0
R_LYStn,0.0,0.0,0.0
R_M4MPDOL_Lter,0.0,0.0,0.0
R_M7MASNBterg,0.0,0.0,0.0
R_M8MASNterg,0.0,0.0,0.0
R_MAGt,0.0,0.0,0.0
R_MALSO3tm,0.0,0.0,0.0
R_MALSO4tm,0.0,0.0,0.0
R_MALtm,-0.4904843553271982,-0.22579950438582286,-0.00067964424684385577
R_MALTSULtm,0.0,0.0,0.0
R_MALTt1r,0.0,0.0,0.0
R_MANt1r,0.0,0.0,0.0
R_MANt4,0.0,0.0,0.0
R_MANter,0.0,0.0,0.0
R_MANtg,0.0,0.0,0.0
R_MANtly,0.0,0.0,0.0
R_MEOHt2,0.0,0.0,0.0
R_MEOHtly,0.0,0.0,0.0
R_MEOHtr,0.0,0.0,0.0
R_MEPIVESSte,0.0,0.0,0.0
R_MERCPLACCYSt,0.0,0.0,0.0
R_METLEUex,0.0,0.0,0.0
R_METtec,0.0,0.0,0.0
R_MI13456Ptn,0.0,0.0,0.0
R_MI1346Ptn,0.0,0.0,0.0
R_MI14Ptn,-0.15622164429839103,-0.51937816997820652,-0.41667882276135687
R_MI1P_Dtn,0.0,0.0,0.0
R_MINOHPtn,0.0,0.0,0.0
R_MTHGXLt,0.0,0.0,0.0
R_N2M2NMASNt,0.0,0.0,0.0
R_N2M2NMASNtly,0.0,0.0,0.0
R_NACASPtm,0.0,0.72254047475827021,0.72152311311233552
R_NACUP,0.0,0.0,0.0
R_NADH2_u10m,8.0314372473649875,10.938089540616817,9.3532795777336393
R_NADHtpu,9.5193884383640874,10.288127780397446,8.719132219430648
R_NADHtru,0.0,0.0,0.0
R_NADPHtru,13.094202889456113,13.510896762005222,12.591541957874751
R_NADPHtxu,0.0,0.0,0.0
R_NADPtru,13.094202889456113,13.510896762005222,12.591541957874751
R_NADPtxu,0.0,0.0,0.0
R_NADtn,0.0,0.0,0.0
R_NADtru,0.0,0.0,0.0
R_NAHCO3_HCLt,0.0,0.0,0.0
R_NAIt,0.0,0.0,0.0
R_NaKt,0.0,0.0,0.0
R_NAt,0.0,0.0,0.0
R_NAt3_1,0.61240355172158267,0.71719481119856543,0.84691745089234671
R_NAt3_1g,0.0,0.0,0.0
R_NAt5,0.49850118661665682,0.52488336065990704,0.46379049282695234
R_NAtx,0.0,0.0,0.0
R_NCAMUP,0.0,0.0,0.0
R_NCCt,0.0,0.0,0.0
R_NCKt,-3.4811075478733913,-3.870684819569667,-3.8708202671260787
R_NCNt,3.4811075478733913,3.870684819569667,3.8708202671260787
R_NH4t3r,0.0,0.0,0.0
R_NH4tn,0.0,0.0,0.0
R_NH4tp,0.0,-0.47041093385017724,-0.60220886369522231
R_NICRNTtn,0.0,0.0,0.0
R_NIFEDIPINEte,0.0,0.0,0.0
R_NKCC2t,-5.0692301477106518,-4.3988478833138087,-4.5900018900613562
R_NKCCt,1.4624122159326578,-0.95214328027646566,-0.87897914489177109
R_NMNtn,0.0,0.0,0.0
R_NPTHLte,0.0,0.0,0.0
R_NRPPHRSFt,0.0,0.0,0.0
R_NRPPHRt4_2_r,0.0,0.0,0.0
R_NRPPHRtu,0.0,0.0,0.0
R_NRPPHRVESSEC,0.0,0.0,0.0
R_NRVNCCOAtx,0.0,0.0,0.0
R_NRVNCCRNt,0.0,0.0,0.0
R_NRVNCt,0.0,0.0,0.0
R_NTMELYStner,0.0,0.0,0.0
R_O2St,0.0,0.0,0.0
R_O2Stm,0.0,0.0,0.0
R_O2Stn,0.0,0.0,0.0
R_O2Stx,0.0,0.0,0.0
R_O2t,6.0000000099850217,12.624327165690012,12.114597807921529
R_O2ter,0.0,0.0,0.0
R_O2tm,6.0000000108219513,7.6831145827439409,6.6664712456540487
R_O2tn,0.0,0.0,0.0
R_O2tp,0.0,0.51986298680914844,0.69148430458743104
R_OAGD3te,0.0,0.0,0.0
R_OAGD3tg,0.0,0.0,0.0
R_OAGT3te,0.0,0.0,0.0
R_OAGT3tg,0.0,0.0,0.0
R_OCCOAtm,0.0,0.0,0.0
